,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
16645,49,5,159641,13,3,2,5,1,2,0,625,40,1,1
16646,21,3,159567,9,1,10,1,1,1,0,0,50,1,1
16647,49,3,133917,11,1,6,6,2,1,0,0,40,5,1
16648,52,3,196894,7,5,3,5,1,1,0,0,40,1,1
16649,39,5,132879,13,2,4,2,1,1,0,1887,40,1,2
16650,23,3,190290,13,1,4,4,1,1,0,0,40,1,1
16651,54,3,102828,9,2,7,2,1,1,0,0,49,1,1
16652,31,3,128493,9,3,5,1,1,2,0,0,25,1,1
16653,30,1,290677,14,1,1,1,2,2,0,0,20,1,1
16654,21,3,283757,10,1,6,4,1,1,0,0,40,1,1
16655,38,5,169104,13,2,13,2,3,1,0,0,40,14,2
16656,51,3,171409,10,2,8,2,1,1,0,0,40,1,2
16657,34,2,319165,16,2,4,2,1,1,0,0,50,1,2
16658,22,3,203182,13,1,2,5,1,2,0,0,30,1,1
16659,20,6,211968,10,1,12,4,1,2,0,0,45,1,1
16660,26,3,215384,13,1,2,1,1,1,0,1974,55,1,1
16661,26,3,166666,10,1,5,1,1,2,0,0,35,1,1
16662,41,3,156566,10,2,7,2,1,1,0,0,40,1,2
16663,35,3,140564,13,2,6,2,1,1,0,0,40,1,2
16664,27,5,322208,10,1,8,4,1,1,0,0,40,1,1
16665,65,3,420277,10,2,13,2,1,1,0,0,40,1,1
16666,31,3,123430,7,2,9,2,1,1,0,0,65,6,1
16667,45,7,151584,15,2,4,2,1,1,0,0,35,1,2
16668,37,2,348960,12,2,8,2,1,1,0,0,50,1,2
16669,47,3,168232,9,2,8,2,1,1,0,1887,45,1,2
16670,47,7,201699,12,2,2,2,1,1,0,0,50,1,2
16671,33,3,511517,9,2,4,2,1,1,0,0,40,1,1
16672,40,3,118001,6,2,7,2,2,1,0,0,40,1,1
16673,38,3,193961,10,2,7,2,3,1,0,0,40,14,2
16674,21,3,32732,10,1,6,1,1,1,0,0,40,1,1
16675,40,3,223548,9,2,1,2,1,1,0,0,40,6,1
16676,33,3,389932,9,3,8,1,2,1,0,0,55,1,1
16677,29,3,102345,10,1,11,1,1,1,0,0,52,1,1
16678,41,3,107584,10,5,8,1,1,1,0,0,35,1,1
16679,20,6,34321,10,1,12,4,1,2,0,0,30,1,1
16680,20,1,39478,10,1,2,4,1,1,0,0,54,1,1
16681,34,2,276221,6,2,9,2,1,1,0,0,40,1,1
16682,78,7,385242,13,2,2,2,1,1,9386,0,45,1,2
16683,46,3,235646,9,2,7,2,1,1,0,0,40,1,2
16684,40,3,123306,11,2,4,2,1,1,0,0,40,1,2
16685,59,3,38573,10,2,2,2,1,1,0,0,40,1,2
16686,23,3,216889,9,1,3,1,1,1,0,0,40,1,1
16687,23,3,386705,10,1,1,4,1,1,0,0,24,1,1
16688,47,2,249585,10,2,7,2,1,1,0,0,30,1,1
16689,31,5,47276,13,2,5,2,1,1,0,0,38,1,2
16690,42,2,162758,10,2,3,2,1,1,0,0,56,1,2
16691,46,5,146497,9,3,4,1,1,2,0,0,40,1,1
16692,29,3,190765,9,3,10,1,1,1,0,0,44,1,1
16693,21,3,186314,9,2,1,2,1,1,0,0,40,1,1
16694,55,3,213615,9,2,7,2,1,1,0,0,40,1,2
16695,38,3,162322,11,1,11,4,1,2,0,0,40,1,1
16696,44,1,115932,14,2,2,2,1,1,0,0,40,1,1
16697,61,2,392694,10,3,2,1,1,1,0,0,50,1,2
16698,38,1,143517,13,1,2,4,1,1,0,0,40,1,1
16699,50,7,123429,13,2,4,2,1,1,0,0,45,15,2
16700,53,3,254285,14,2,4,2,1,1,0,0,40,1,2
16701,37,3,238311,9,2,10,2,2,1,0,0,36,1,2
16702,49,3,281647,14,2,2,2,1,1,0,0,45,1,2
16703,30,3,75167,10,2,10,2,1,1,0,0,40,1,2
16704,19,3,252862,11,1,4,4,1,2,0,0,40,1,1
16705,59,2,199240,9,3,4,1,1,1,0,0,20,10,1
16706,43,3,145762,13,2,2,2,1,1,0,0,40,1,1
16707,29,5,142443,13,2,4,2,1,1,0,0,60,1,1
16708,49,3,99361,15,2,4,2,1,1,0,0,45,1,1
16709,36,3,105138,9,3,8,1,1,1,0,0,50,1,1
16710,26,3,183171,7,1,5,4,2,1,1055,0,32,1,1
16711,18,3,151866,10,1,6,1,1,2,0,0,20,1,1
16712,60,3,297261,10,7,6,1,1,2,0,0,15,1,1
16713,43,3,148998,9,3,1,5,1,2,0,0,40,1,1
16714,42,3,143046,9,1,5,4,1,2,0,0,40,1,1
16715,41,3,183850,9,3,6,1,1,1,0,0,50,1,1
16716,55,2,248841,14,2,4,2,1,1,0,1977,40,1,2
16717,31,3,198452,13,1,1,4,1,2,0,0,40,1,1
16718,20,3,161092,10,1,3,4,1,1,0,0,40,1,1
16719,37,3,112497,14,2,2,2,1,1,0,0,40,1,2
16720,51,2,155963,10,2,7,2,1,1,0,0,55,1,1
16721,28,3,147560,10,2,6,2,1,1,0,1902,55,1,2
16722,24,3,376393,11,1,6,1,1,2,0,0,40,1,1
16723,21,1,151790,10,1,1,4,1,2,0,0,30,1,1
16724,21,3,438139,9,1,6,1,1,1,0,0,50,1,1
16725,20,6,163911,10,1,12,4,1,2,0,0,40,1,1
16726,35,3,214896,9,3,1,1,1,2,0,0,45,1,1
16727,30,3,102821,10,2,7,1,1,1,0,0,40,6,1
16728,44,2,90021,9,2,7,2,1,1,0,0,30,1,1
16729,45,3,77085,13,2,7,2,3,1,0,0,40,30,2
16730,42,3,158555,6,2,2,2,1,1,0,0,40,1,1
16731,36,6,28160,9,3,12,1,1,2,0,0,40,1,1
16732,32,3,462255,13,3,2,1,1,2,0,0,40,1,1
16733,33,3,144949,9,1,3,1,1,1,0,0,40,1,1
16734,27,3,116207,5,2,7,2,1,1,0,0,32,1,1
16735,17,3,187308,6,1,5,4,1,2,0,0,15,1,1
16736,45,5,189890,9,1,1,5,1,2,0,0,40,1,1
16737,41,3,185267,13,2,4,2,1,1,0,0,40,1,1
16738,19,3,63434,10,1,10,1,1,2,0,0,35,1,1
16739,45,3,1366120,11,3,5,1,1,2,0,0,8,1,1
16740,41,7,495061,16,2,4,2,1,1,99999,0,70,1,2
16741,34,5,134886,9,2,5,3,1,2,0,1740,35,1,1
16742,33,3,129707,13,1,1,1,1,1,0,0,60,1,2
16743,17,6,181337,6,1,12,4,5,2,0,0,20,1,1
16744,51,3,74784,13,3,6,1,1,2,0,0,60,1,1
16745,33,3,44392,9,3,3,4,1,1,0,0,20,1,1
16746,23,3,406641,10,1,3,6,1,2,0,0,18,1,1
16747,52,3,89041,13,4,4,1,1,1,0,0,30,1,2
16748,36,6,139770,10,3,12,4,1,2,0,0,32,1,1
16749,25,3,180212,9,1,1,5,2,2,0,0,40,1,1
16750,38,6,338212,10,2,12,3,1,2,0,0,20,1,1
16751,64,2,178472,5,5,8,1,1,1,0,0,45,1,1
16752,42,3,384236,14,2,4,2,1,1,7688,0,40,1,2
16753,29,3,168470,9,1,8,4,1,1,0,0,40,1,1
16754,26,5,80485,13,1,4,1,1,2,0,0,38,1,1
16755,38,6,181705,9,2,12,2,1,1,0,0,24,1,1
16756,24,3,216867,6,1,5,6,1,1,0,0,30,6,1
16757,43,4,214541,10,2,2,2,1,1,0,0,40,1,2
16758,38,3,383239,6,2,7,2,1,1,3103,0,40,1,2
16759,28,3,70034,13,2,6,2,1,1,0,0,45,1,2
16760,18,6,266287,10,1,12,4,1,2,0,0,25,1,1
16761,44,3,128485,11,2,7,2,2,1,0,0,40,1,1
16762,81,6,89015,9,2,12,2,1,1,0,0,18,1,1
16763,55,3,106740,9,2,2,2,1,1,0,0,40,1,2
16764,52,3,167527,7,7,5,5,2,2,0,0,40,1,1
16765,31,3,19302,13,2,4,2,1,1,0,0,40,1,2
16766,35,3,210150,9,3,1,5,1,2,0,0,40,1,1
16767,39,3,179824,9,1,10,5,2,2,0,0,36,1,1
16768,27,3,420351,9,1,8,4,1,1,0,0,40,1,1
16769,23,1,215443,10,1,1,1,1,1,0,0,15,1,1
16770,26,3,116044,7,5,7,6,1,1,2907,0,50,1,1
16771,33,3,215306,11,1,5,1,1,1,0,0,40,2,1
16772,39,3,108069,10,1,7,5,1,2,0,0,40,1,1
16773,44,3,260046,9,3,8,1,1,1,0,0,40,1,1
16774,38,3,31053,9,3,2,5,1,2,0,0,40,1,1
16775,18,3,362302,8,1,5,4,1,1,0,0,15,1,1
16776,54,3,87205,9,7,5,1,1,2,0,0,15,1,1
16777,45,3,191703,9,1,1,4,2,2,0,0,40,1,1
16778,43,3,242968,14,2,2,2,3,1,0,0,40,4,2
16779,23,5,185575,13,1,4,4,1,2,0,0,40,1,1
16780,37,3,177858,10,1,2,1,1,1,2174,0,40,1,1
16781,33,2,73585,7,2,7,2,1,1,0,0,50,1,1
16782,45,3,301802,13,2,8,2,1,1,0,0,50,1,2
16783,32,7,108467,13,1,2,1,1,1,0,0,55,1,1
16784,47,3,431245,4,2,7,2,1,1,0,0,40,1,1
16785,44,3,157217,12,2,4,2,1,1,0,0,40,1,2
16786,22,3,204935,9,1,10,4,1,1,0,0,40,1,1
16787,17,3,277112,7,1,6,4,1,1,0,0,30,1,1
16788,64,7,59145,16,2,2,2,1,1,0,1902,60,1,2
16789,30,5,159773,13,2,13,2,1,1,0,0,45,1,2
16790,51,3,118793,13,2,4,2,1,1,0,0,70,1,2
16791,26,1,152457,9,1,13,1,1,1,0,0,40,1,1
16792,31,3,187901,10,1,6,1,1,2,0,1504,40,1,1
16793,50,3,266529,7,2,7,2,1,1,0,0,40,1,1
16794,18,6,256179,10,1,12,4,1,1,594,0,10,1,1
16795,63,3,113756,9,1,2,4,1,2,0,0,40,1,1
16796,48,3,83444,11,2,2,2,1,1,0,0,43,1,2
16797,37,7,30529,13,2,6,2,1,1,0,2415,50,1,2
16798,51,6,146325,9,2,12,2,1,1,0,0,28,1,1
16799,29,3,198825,9,1,2,1,1,2,0,0,38,1,1
16800,69,3,71489,14,2,4,2,1,1,0,0,25,1,1
16801,56,3,111218,9,2,8,2,1,1,0,0,60,1,1
16802,26,6,221626,13,2,12,3,1,2,0,0,40,1,1
16803,39,5,203482,14,2,4,2,1,1,7298,0,40,1,2
16804,42,2,352196,9,5,5,1,1,2,0,0,22,1,1
16805,41,4,355918,9,2,11,2,1,1,0,0,40,1,2
16806,45,3,168262,9,2,10,2,1,1,0,1887,40,1,2
16807,23,3,182615,10,1,1,4,1,1,0,0,40,1,1
16808,29,3,211482,13,1,4,1,1,1,0,0,50,1,2
16809,34,3,386370,10,2,7,2,1,1,0,0,50,1,1
16810,31,6,85077,13,2,12,3,1,2,0,1902,20,1,2
16811,46,5,180010,13,2,4,3,1,2,0,0,40,1,2
16812,46,8,142210,9,2,10,3,1,2,0,0,25,1,1
16813,33,3,415706,3,5,5,5,1,2,0,0,40,6,1
16814,46,3,237731,11,2,1,2,1,1,0,0,40,1,1
16815,26,3,343506,9,1,5,4,2,2,0,0,40,1,1
16816,49,5,116163,13,3,4,5,1,2,0,0,50,27,1
16817,66,6,206560,9,7,12,1,5,2,0,0,35,8,1
16818,55,1,153451,9,2,11,3,1,2,0,1887,40,1,2
16819,35,3,301862,9,2,10,2,1,1,0,0,40,1,1
16820,27,3,33429,10,3,1,5,1,2,0,0,40,1,1
16821,31,3,169583,9,1,2,4,1,2,0,0,40,1,1
16822,47,3,146497,10,5,1,5,1,2,0,0,16,12,1
16823,48,2,383384,9,2,7,2,1,1,0,0,40,1,2
16824,27,3,240809,10,1,1,1,1,2,0,0,56,1,1
16825,38,3,203763,9,3,1,1,1,2,0,0,40,1,1
16826,27,3,218785,9,2,2,3,1,2,0,0,40,1,1
16827,23,6,381741,12,1,12,4,1,1,0,1721,20,1,1
16828,17,3,244602,8,1,5,4,1,1,0,0,15,1,1
16829,44,1,175696,13,2,2,2,1,1,0,0,40,1,2
16830,26,3,101027,9,2,6,2,1,1,0,0,48,1,1
16831,37,3,99270,9,1,8,6,1,2,0,0,40,1,1
16832,49,3,224393,13,2,2,2,1,1,0,0,55,1,2
16833,42,3,192381,9,2,7,2,1,1,0,0,40,1,2
16834,26,3,131686,13,1,4,1,1,2,0,0,40,1,1
16835,73,6,84390,11,4,12,1,1,2,0,0,32,1,1
16836,44,3,277533,10,2,7,2,1,1,0,0,40,1,1
16837,47,3,72880,14,1,4,1,1,2,0,0,40,1,1
16838,28,6,149646,10,3,12,4,1,2,0,0,20,5,1
16839,49,3,209057,10,3,11,1,1,1,0,0,40,1,1
16840,17,3,108909,9,1,6,4,1,2,0,0,20,1,1
16841,42,3,74949,10,3,4,1,1,1,0,0,40,1,1
16842,30,3,235639,6,2,7,2,1,1,0,0,40,1,1
16843,36,1,137421,11,2,11,2,3,1,0,0,37,39,1
16844,53,3,122412,13,1,4,1,1,2,0,0,40,1,1
16845,23,3,434894,9,2,3,2,2,1,0,0,40,1,1
16846,35,3,379959,9,3,5,1,1,2,0,0,40,1,1
16847,32,3,95885,7,1,7,1,4,1,13550,0,60,1,2
16848,39,3,225330,13,7,4,5,1,2,0,0,50,16,2
16849,40,3,32627,14,2,4,2,1,1,0,0,60,1,1
16850,28,3,65171,10,2,1,2,1,1,0,0,40,1,1
16851,32,3,193380,9,1,8,4,1,1,0,0,40,1,1
16852,42,3,184823,10,1,1,4,1,2,0,0,40,1,1
16853,35,3,81259,13,1,1,1,1,2,0,0,43,1,1
16854,35,3,301369,8,1,10,5,2,2,0,0,40,1,1
16855,21,3,190968,9,1,10,4,1,1,0,0,40,1,1
16856,71,3,196610,4,7,2,1,1,1,6097,0,40,1,2
16857,31,3,330715,9,5,5,1,1,1,0,0,40,1,1
16858,25,5,77698,10,1,1,5,2,2,0,0,40,1,1
16859,35,3,139770,9,1,1,4,1,2,6849,0,40,1,1
16860,24,3,109053,9,1,5,6,1,1,0,0,25,1,1
16861,69,3,312653,10,2,6,2,1,1,0,0,25,1,1
16862,35,2,193260,14,2,6,2,3,1,0,0,40,5,2
16863,35,3,331831,13,2,6,2,1,1,0,0,40,1,1
16864,42,3,54202,13,1,6,1,1,1,10520,0,50,1,2
16865,51,3,163948,11,2,11,2,1,1,0,0,40,1,2
16866,48,3,36228,9,3,8,1,1,1,0,0,44,1,1
16867,49,3,160167,11,2,1,2,1,1,0,0,40,1,1
16868,53,3,178356,12,2,2,2,1,1,2407,0,99,1,1
16869,43,3,104196,10,2,1,2,1,1,0,0,40,1,1
16870,53,3,288353,13,2,2,2,1,1,0,0,40,1,2
16871,35,3,187693,9,1,10,4,1,1,0,0,40,1,1
16872,36,3,114988,9,1,5,1,1,2,0,0,40,1,1
16873,34,5,117392,14,1,4,1,1,2,0,0,40,1,1
16874,48,3,121124,10,2,5,2,1,1,0,0,40,1,2
16875,53,3,195638,9,3,1,1,1,2,0,0,40,1,1
16876,37,3,245053,10,3,3,4,1,1,0,1504,40,1,1
16877,49,1,216734,15,3,2,1,1,2,0,0,40,1,1
16878,30,6,197827,10,2,12,2,1,1,0,0,40,1,1
16879,41,3,49156,9,2,7,2,1,1,0,0,40,1,1
16880,25,3,126133,10,1,5,4,1,2,0,0,40,1,1
16881,24,3,304463,10,2,7,2,1,1,0,0,65,1,1
16882,34,3,214288,9,1,7,4,1,1,0,0,40,1,1
16883,29,3,274969,9,1,7,5,1,2,0,0,42,1,1
16884,23,3,189072,13,1,11,1,2,2,0,0,45,1,1
16885,46,3,128047,10,5,6,1,1,1,0,0,42,1,1
16886,20,3,210338,10,1,5,4,1,2,0,0,15,1,1
16887,63,3,122442,8,2,7,2,1,1,0,0,40,1,1
16888,40,2,167081,14,2,6,2,1,1,3103,0,50,1,1
16889,33,3,251421,12,3,4,1,1,1,0,0,50,1,1
16890,24,4,219519,10,1,1,4,2,2,0,0,40,1,1
16891,36,3,33355,10,1,5,4,1,1,0,0,45,1,1
16892,25,3,441210,9,1,4,4,1,1,0,0,40,1,1
16893,54,5,178356,5,2,5,2,1,1,0,0,40,1,1
16894,50,2,231196,13,3,6,1,1,1,0,0,50,1,1
16895,58,1,40925,13,2,2,2,1,1,0,0,40,1,1
16896,17,3,270587,7,1,5,4,1,1,0,0,20,10,1
16897,40,3,219266,9,2,2,2,1,1,7688,0,50,1,2
16898,27,3,114967,13,1,6,4,1,1,0,0,40,1,1
16899,20,3,344492,9,5,6,4,1,2,0,0,26,1,1
16900,22,3,369387,7,2,7,2,1,1,0,0,35,1,1
16901,80,2,101771,7,2,2,2,1,1,0,0,25,1,1
16902,52,3,137428,9,3,8,1,1,1,0,0,45,1,1
16903,40,4,121012,13,2,1,2,1,1,7298,0,48,1,2
16904,48,3,139290,6,5,10,4,1,2,0,0,48,1,1
16905,62,3,199193,9,2,3,2,1,1,0,0,25,1,1
16906,32,3,286689,12,2,11,2,1,1,0,0,42,1,2
16907,21,6,123727,10,1,12,1,1,2,0,0,28,1,1
16908,58,4,208640,13,2,2,2,1,1,0,0,40,1,2
16909,37,2,120130,14,2,2,2,1,1,0,0,60,1,2
16910,29,7,241431,16,2,4,2,1,1,0,0,35,1,2
16911,25,3,120450,9,1,5,1,1,1,0,0,40,1,1
16912,26,3,152240,10,1,10,4,1,1,0,0,40,1,1
16913,50,3,200960,10,2,6,2,1,1,0,0,50,1,1
16914,30,4,314310,13,2,4,2,1,1,0,0,40,1,2
16915,30,5,44566,13,2,4,2,1,1,0,0,80,1,1
16916,59,3,21792,9,7,5,1,1,2,0,0,10,1,1
16917,36,3,182074,9,1,3,4,1,1,0,0,40,1,1
16918,37,3,221850,14,2,2,2,1,1,0,0,50,20,2
16919,42,3,240628,13,2,2,3,1,2,0,0,40,1,2
16920,34,3,318641,13,2,2,2,2,1,0,0,45,1,2
16921,27,2,140863,5,2,7,2,1,1,0,0,40,1,1
16922,39,3,129150,13,2,11,2,1,1,0,0,50,1,2
16923,41,3,143003,11,2,5,2,3,1,7298,0,60,4,2
16924,34,2,198664,13,2,7,2,3,1,15024,0,70,7,2
16925,41,3,244945,10,2,2,2,1,1,0,0,40,1,1
16926,50,3,138514,10,3,1,5,2,2,0,0,40,1,1
16927,18,3,92008,9,1,3,6,1,2,0,0,28,1,1
16928,23,3,207415,13,1,2,4,1,2,0,0,15,1,1
16929,26,3,188626,9,2,7,2,1,1,0,0,48,1,1
16930,38,3,257250,10,2,8,2,1,1,7298,0,60,1,2
16931,27,3,133696,10,2,4,2,1,1,0,0,88,1,1
16932,21,3,195919,6,1,3,1,5,1,0,0,40,25,1
16933,41,3,119266,9,2,5,2,1,1,0,0,40,1,1
16934,42,2,140474,12,3,7,4,4,1,0,0,35,1,1
16935,25,3,69739,6,1,10,4,1,1,0,0,40,1,1
16936,43,3,293176,13,2,6,2,1,1,0,0,40,1,2
16937,23,3,217961,10,1,3,4,1,1,0,0,15,1,1
16938,40,5,163725,13,2,4,2,1,1,7688,0,40,1,2
16939,23,3,419394,10,1,6,4,2,1,0,0,9,1,1
16940,18,3,220836,7,1,5,1,1,2,0,0,20,1,1
16941,37,3,334291,13,1,2,1,1,1,0,0,50,1,1
16942,58,3,298601,5,2,10,2,2,1,3781,0,40,1,1
16943,36,3,200360,10,1,7,1,1,1,0,0,40,1,1
16944,36,3,203482,12,2,4,2,1,1,0,0,40,1,2
16945,25,3,99126,11,2,4,3,1,2,7688,0,40,1,2
16946,62,3,109190,13,2,2,2,1,1,15024,0,40,1,2
16947,34,3,34848,10,2,8,2,1,1,4064,0,40,1,1
16948,27,3,29732,13,1,4,1,1,2,4865,0,36,1,1
16949,23,3,87867,9,1,6,4,1,1,0,0,35,1,1
16950,55,3,123515,9,3,1,1,1,2,0,0,40,1,1
16951,42,3,175935,9,2,10,2,1,1,0,0,40,1,1
16952,22,3,229456,9,1,1,4,2,2,0,0,38,1,1
16953,44,3,184105,12,2,6,2,1,1,4386,0,40,1,2
16954,42,5,99554,10,2,8,2,1,1,0,0,40,1,1
16955,21,3,190227,9,1,1,5,1,1,0,0,40,1,1
16956,25,3,29020,12,3,1,1,2,2,0,0,45,1,1
16957,31,3,306459,2,5,3,5,1,1,0,0,35,9,1
16958,42,3,193995,10,3,7,1,1,1,0,0,38,1,1
16959,26,3,105059,5,2,7,2,1,1,0,0,20,1,1
16960,62,3,71751,10,2,2,2,1,1,0,1977,98,1,2
16961,28,3,176683,13,2,2,2,1,1,5178,0,50,1,2
16962,34,3,342709,14,2,2,2,1,1,0,0,40,1,1
16963,51,3,53838,13,2,3,2,1,1,0,0,40,1,1
16964,45,5,209482,14,2,4,3,1,2,0,0,45,1,2
16965,44,3,214242,10,2,8,2,1,1,0,0,50,1,2
16966,47,6,34458,4,2,12,2,1,1,0,0,10,1,1
16967,35,3,100375,10,4,9,4,1,1,0,0,40,1,1
16968,46,3,149949,4,2,8,2,1,1,0,0,40,1,1
16969,46,3,189762,12,1,11,1,1,1,0,0,56,1,1
16970,46,3,79874,13,2,2,2,1,1,0,0,53,1,2
16971,66,2,104576,13,2,2,2,1,1,0,0,8,1,2
16972,34,1,355700,9,5,1,5,1,2,0,0,20,1,1
16973,26,3,213625,12,2,6,2,1,1,0,0,40,1,1
16974,29,3,204984,9,2,7,2,1,1,0,0,40,1,2
16975,30,3,144593,9,1,5,1,2,1,0,0,40,5,1
16976,23,3,217169,13,1,1,4,1,2,0,0,40,1,1
16977,46,3,184883,5,2,10,3,1,2,0,0,40,1,1
16978,44,6,136419,6,2,12,2,1,1,0,0,40,1,1
16979,54,3,57758,14,2,6,2,1,1,0,0,68,1,2
16980,54,2,30908,4,2,9,2,1,1,0,0,60,1,1
16981,71,3,217971,5,7,6,5,1,2,0,0,13,1,1
16982,51,3,160703,8,2,7,2,1,1,0,0,45,1,1
16983,32,3,142675,9,1,7,1,1,1,0,0,40,1,1
16984,75,6,248833,9,6,12,3,1,2,2653,0,14,1,1
16985,57,3,171242,7,4,7,1,1,1,0,0,40,11,1
16986,34,3,376979,5,1,7,1,1,1,0,0,40,1,1
16987,40,3,175935,13,3,6,1,1,1,14084,0,40,1,2
16988,21,3,277530,9,1,2,4,1,2,0,0,40,1,1
16989,50,3,104501,14,2,4,2,1,1,0,0,40,1,2
16990,32,3,94041,11,1,7,1,1,1,0,0,44,40,1
16991,37,5,593246,13,2,4,3,1,2,0,0,50,1,2
16992,19,3,121074,4,2,7,2,1,1,0,0,99,1,1
16993,64,3,192596,9,7,1,1,1,2,0,0,30,1,1
16994,17,3,142457,7,1,5,4,2,1,0,0,20,1,1
16995,37,3,136028,11,2,5,2,1,1,0,0,40,1,1
16996,32,3,216145,10,1,7,1,1,1,4650,0,45,1,1
16997,20,3,157894,10,1,5,4,2,1,0,0,20,1,1
16998,39,2,164593,16,1,4,1,1,1,4787,0,40,1,2
16999,18,3,252993,8,1,3,4,1,1,0,0,40,17,1
17000,42,3,145711,14,2,4,2,1,1,0,1902,50,1,2
17001,43,3,358199,10,2,6,2,1,1,3103,0,40,1,2
17002,42,3,219591,13,2,1,2,1,1,0,0,55,1,2
17003,53,5,205005,13,2,4,3,1,2,0,0,60,1,2
17004,52,3,221936,9,2,6,2,1,1,0,0,40,1,1
17005,51,3,120914,6,1,9,4,1,1,0,0,40,1,1
17006,77,7,155761,10,2,6,2,1,1,0,0,8,1,1
17007,25,3,195914,10,1,6,4,2,2,3418,0,30,1,1
17008,38,5,236687,10,1,4,4,1,1,0,0,40,1,1
17009,20,3,318036,9,1,5,1,1,1,0,0,40,1,1
17010,23,3,53306,9,1,7,1,1,1,0,0,30,1,1
17011,27,3,174645,9,1,1,4,1,2,0,0,40,1,1
17012,19,3,321817,7,1,5,4,1,2,0,0,40,1,1
17013,41,3,206948,13,2,6,2,1,1,0,0,40,1,2
17014,47,4,402975,10,2,2,2,2,1,0,0,40,1,1
17015,72,6,289930,13,5,12,1,1,2,991,0,7,1,1
17016,42,3,367049,14,1,2,1,1,2,4650,0,40,1,1
17017,36,3,143486,13,2,6,2,1,1,0,0,40,1,2
17018,42,7,27187,14,2,9,2,1,1,0,0,60,1,2
17019,24,3,187717,13,1,1,4,1,2,0,0,40,1,1
17020,22,3,378104,9,1,3,4,1,1,0,0,40,1,1
17021,29,3,113870,2,2,5,2,1,1,0,0,40,5,1
17022,42,3,252518,15,2,2,2,1,1,15024,0,40,1,2
17023,24,3,326334,13,1,4,4,1,1,0,0,20,1,1
17024,41,3,279914,10,2,1,2,1,1,0,0,45,1,2
17025,29,3,320451,9,1,13,1,3,1,0,0,40,14,1
17026,36,3,207853,9,3,7,4,1,1,0,0,40,1,1
17027,78,7,237294,9,7,6,1,1,1,0,0,45,1,2
17028,43,3,112181,11,2,11,3,1,2,0,1902,32,1,2
17029,34,1,259705,10,5,2,4,1,2,0,0,40,1,1
17030,20,6,117789,10,1,12,4,1,2,0,0,40,1,1
17031,24,3,449432,8,2,7,2,1,1,0,0,40,1,1
17032,36,4,89083,11,2,11,2,1,1,0,0,40,1,1
17033,49,3,59612,10,2,6,2,1,1,0,0,44,1,1
17034,21,3,129980,5,1,8,4,1,1,0,0,40,1,1
17035,51,3,108233,12,5,5,1,2,2,0,0,40,1,1
17036,30,3,342709,9,2,11,2,1,1,0,0,40,1,1
17037,37,3,126675,9,1,7,1,1,1,0,0,40,1,1
17038,30,3,141118,11,1,1,1,1,2,0,0,40,1,1
17039,20,6,273701,10,1,12,6,2,1,34095,0,10,1,1
17040,46,3,173243,9,2,7,2,1,1,0,0,40,1,1
17041,24,5,161092,9,1,5,4,1,1,0,0,40,1,1
17042,32,3,209691,13,2,6,2,1,1,0,0,42,1,2
17043,36,3,89508,10,3,4,1,1,1,0,0,50,1,1
17044,30,3,399522,7,4,3,5,1,2,0,0,40,1,1
17045,60,1,136939,10,2,8,2,1,1,0,0,40,1,1
17046,56,5,264436,10,3,2,1,1,2,0,0,40,1,1
17047,57,3,199572,7,2,10,2,1,1,0,0,40,1,1
17048,61,4,28291,13,2,2,3,1,2,0,0,40,1,1
17049,50,3,215990,9,2,7,2,1,1,0,0,40,1,2
17050,56,2,179594,9,2,2,2,1,1,0,0,48,1,1
17051,61,7,139391,10,2,6,2,1,1,0,1902,35,1,2
17052,45,3,187370,14,3,2,5,1,1,7430,0,70,1,2
17053,31,3,473133,14,2,4,2,1,1,5178,0,40,1,2
17054,60,2,205246,9,1,2,1,2,1,0,2559,50,1,2
17055,26,3,182308,10,2,4,2,1,1,0,0,40,1,1
17056,56,2,51662,7,2,5,3,1,2,0,0,40,1,1
17057,45,3,289468,7,7,5,5,1,2,0,0,40,1,1
17058,28,3,201954,12,1,2,1,1,1,0,0,65,1,2
17059,45,2,26781,10,2,2,2,4,1,0,0,40,1,1
17060,58,3,100960,5,2,3,2,1,1,0,0,40,1,1
17061,38,3,203761,11,1,11,1,1,2,2354,0,40,1,1
17062,23,3,213811,13,1,2,4,1,2,0,0,40,1,1
17063,49,3,124672,9,2,7,2,1,1,0,0,40,1,2
17064,19,3,219300,10,1,6,4,1,2,0,0,25,1,1
17065,22,3,270436,9,1,5,4,1,1,0,0,40,1,1
17066,23,3,212619,9,2,10,2,1,1,0,0,50,1,1
17067,23,3,193586,9,2,1,3,1,2,3908,0,40,1,1
17068,40,3,84136,9,2,7,2,1,1,0,0,25,1,1
17069,55,4,264834,13,1,4,1,1,2,0,0,40,1,1
17070,34,1,98995,11,1,4,1,1,2,0,0,40,1,1
17071,21,3,278254,9,2,10,2,2,1,0,0,40,1,1
17072,28,3,167987,9,1,5,4,1,2,0,0,40,1,1
17073,43,4,72887,13,4,11,1,3,1,0,0,40,1,1
17074,17,3,176467,5,1,8,1,1,1,0,0,20,1,1
17075,51,2,85902,6,7,8,6,1,2,0,0,40,1,1
17076,37,3,223433,9,2,6,2,1,1,0,0,40,1,2
17077,54,7,108435,13,2,6,2,1,1,0,0,50,1,2
